Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Skill_Retention_Score,Burnout_Risk_Level
124421,Medical,Junior,2.214,1.03,Debugging/Troubleshooting,Beginner,1,0,7.48,5,Allowed_With_Citation,10,52.79,Medium
118039,Business,Graduate,2.995,3.26,Direct_Answer_Generation,Intermediate,3,1,1.0,4,Allowed_With_Citation,7,79.19,Medium
100944,Arts,Sophomore,3.492,23.66,Copywriting/Drafting,Beginner,3,1,14.26,7,Allowed_With_Citation,2,55.53,High
116528,Business,Sophomore,2.997,2.24,Ideation,Intermediate,3,0,1.0,3,Actively_Encouraged,2,74.03,Low
114099,Business,Freshman,3.779,10.88,Ideation,Intermediate,3,1,11.7,6,Actively_Encouraged,7,61.6,Low
109636,STEM,Junior,2.19,14.31,Debugging/Troubleshooting,Advanced,5,0,14.13,4,Actively_Encouraged,2,87.78,Medium
132983,Medical,Sophomore,2.317,5.45,Summarizing_Reading,Intermediate,4,0,2.83,3,Actively_Encouraged,5,79.58,Medium
105881,STEM,Junior,2.798,11.59,Debugging/Troubleshooting,Intermediate,1,0,12.96,3,Actively_Encouraged,3,84.67,High
134457,Business,Freshman,3.58,0.44,Ideation,Beginner,2,0,12.53,2,Allowed_With_Citation,5,80.46,Low
116360,Arts,Freshman,3.488,0.58,Copywriting/Drafting,Advanced,3,0,13.12,2,Allowed_With_Citation,4,79.11,Low
100764,Business,Senior,2.748,8.67,Ideation,Advanced,4,0,21.48,3,Allowed_With_Citation,3,100.0,High
112562,STEM,Senior,3.043,0.7,Debugging/Troubleshooting,Advanced,4,1,9.94,2,Allowed_With_Citation,1,86.8,Low
112436,Medical,Sophomore,2.616,4.99,Direct_Answer_Generation,Intermediate,4,0,7.82,4,Allowed_With_Citation,4,54.52,Medium
104126,Business,Senior,3.664,12.78,Ideation,Advanced,3,1,8.26,6,Allowed_With_Citation,3,97.69,Low
117629,Business,Graduate,3.738,40.0,Ideation,Intermediate,3,1,4.73,7,Allowed_With_Citation,9,71.81,Medium
131789,Medical,Sophomore,3.44,4.5,Copywriting/Drafting,Advanced,4,0,3.84,2,Strict_Ban,4,84.57,Medium
100320,STEM,Freshman,2.831,40.0,Debugging/Troubleshooting,Intermediate,1,0,11.65,7,Allowed_With_Citation,9,86.64,High
125817,Business,Freshman,3.527,3.72,Copywriting/Drafting,Advanced,4,0,19.33,1,Actively_Encouraged,4,91.78,Low
145598,Business,Freshman,3.029,8.53,Ideation,Beginner,1,1,18.84,4,Actively_Encouraged,2,75.87,Low
144030,Medical,Senior,2.948,27.45,Summarizing_Reading,Advanced,3,1,12.33,7,Allowed_With_Citation,4,82.06,High
126070,Medical,Junior,3.648,3.34,Summarizing_Reading,Advanced,3,0,6.19,1,Strict_Ban,4,100.0,Medium
103409,STEM,Sophomore,3.564,14.28,Direct_Answer_Generation,Beginner,2,0,2.29,4,Allowed_With_Citation,2,93.87,Medium
114340,Humanities,Sophomore,3.078,11.69,Debugging/Troubleshooting,Beginner,3,0,10.55,5,Actively_Encouraged,7,83.61,Medium
144650,Humanities,Graduate,3.346,10.8,Debugging/Troubleshooting,Beginner,1,1,9.6,4,Allowed_With_Citation,8,66.72,High
108940,Humanities,Junior,3.543,9.28,Summarizing_Reading,Beginner,1,0,9.25,3,Strict_Ban,7,52.29,Low
123993,STEM,Graduate,2.609,0.69,Summarizing_Reading,Beginner,1,0,19.69,4,Allowed_With_Citation,6,94.3,Low
118218,STEM,Senior,3.518,11.18,Direct_Answer_Generation,Advanced,3,0,7.51,4,Allowed_With_Citation,6,86.62,Medium
141694,Medical,Junior,3.589,2.33,Copywriting/Drafting,Advanced,5,0,24.61,4,Actively_Encouraged,3,60.52,Low
128244,Humanities,Sophomore,3.092,18.32,Summarizing_Reading,Beginner,3,1,11.29,4,Allowed_With_Citation,4,94.93,Low
135366,STEM,Freshman,2.685,15.03,Ideation,Advanced,5,1,11.51,5,Actively_Encouraged,4,82.44,High
122035,Medical,Freshman,3.035,0.27,Ideation,Intermediate,1,0,9.16,1,Actively_Encouraged,6,61.46,Medium
110340,Arts,Sophomore,3.58,5.07,Copywriting/Drafting,Advanced,5,0,19.01,3,Allowed_With_Citation,5,92.32,Low
123419,Humanities,Graduate,3.687,15.25,Copywriting/Drafting,Advanced,5,0,10.62,6,Actively_Encouraged,2,88.17,High
109363,Humanities,Sophomore,3.197,6.62,Copywriting/Drafting,Advanced,5,0,14.85,3,Actively_Encouraged,4,73.0,Medium
118674,Arts,Freshman,3.235,7.02,Debugging/Troubleshooting,Beginner,3,1,8.77,3,Actively_Encouraged,3,42.85,Low
147695,Business,Senior,3.15,2.3,Copywriting/Drafting,Beginner,1,0,15.66,1,Allowed_With_Citation,1,74.59,High
121055,Business,Graduate,2.97,1.05,Ideation,Beginner,3,1,10.43,3,Actively_Encouraged,8,70.22,High
145070,STEM,Senior,2.555,1.03,Copywriting/Drafting,Advanced,3,0,12.64,1,Allowed_With_Citation,5,83.37,Low
117020,Business,Senior,3.398,7.25,Copywriting/Drafting,Beginner,2,0,13.03,2,Actively_Encouraged,6,70.84,Medium
108452,STEM,Sophomore,2.95,13.09,Summarizing_Reading,Intermediate,5,1,13.19,3,Allowed_With_Citation,5,68.37,Medium
136266,STEM,Freshman,2.702,1.71,Copywriting/Drafting,Beginner,1,0,14.62,2,Strict_Ban,1,83.2,Low
118584,Arts,Junior,2.429,10.16,Summarizing_Reading,Intermediate,2,0,11.52,1,Allowed_With_Citation,2,57.05,Low
114646,Humanities,Graduate,3.318,2.79,Debugging/Troubleshooting,Intermediate,2,0,14.07,1,Allowed_With_Citation,4,76.66,Low
134730,STEM,Senior,2.974,5.85,Debugging/Troubleshooting,Beginner,3,0,10.31,3,Actively_Encouraged,2,82.19,High
130412,STEM,Freshman,2.197,0.33,Debugging/Troubleshooting,Beginner,2,1,5.24,2,Allowed_With_Citation,2,76.46,Low
121865,Business,Sophomore,2.91,0.89,Ideation,Beginner,2,1,9.36,1,Allowed_With_Citation,6,83.54,Low
141514,Business,Freshman,3.316,6.53,Summarizing_Reading,Beginner,2,0,21.34,4,Strict_Ban,6,72.35,Medium
143891,Business,Sophomore,3.24,6.33,Debugging/Troubleshooting,Beginner,2,0,1.0,1,Actively_Encouraged,1,95.42,High
110897,STEM,Senior,2.442,13.14,Debugging/Troubleshooting,Beginner,1,1,11.17,4,Allowed_With_Citation,5,79.6,High
146445,Arts,Sophomore,2.454,0.61,Debugging/Troubleshooting,Beginner,3,1,19.04,3,Allowed_With_Citation,3,63.34,Medium
104286,Business,Sophomore,3.525,13.1,Summarizing_Reading,Intermediate,3,0,11.83,2,Actively_Encouraged,4,83.07,High
148887,Humanities,Freshman,2.735,0.91,Copywriting/Drafting,Beginner,1,0,12.52,2,Actively_Encouraged,2,63.35,Medium
134964,Medical,Freshman,3.446,3.99,Summarizing_Reading,Beginner,2,1,13.2,2,Actively_Encouraged,6,85.98,Low
124026,Business,Graduate,3.452,5.56,Ideation,Intermediate,4,1,12.78,3,Actively_Encouraged,1,96.18,Medium
147838,STEM,Senior,3.858,22.34,Direct_Answer_Generation,Advanced,3,0,13.16,4,Actively_Encouraged,7,87.09,Medium
112365,Business,Senior,3.224,3.2,Copywriting/Drafting,Intermediate,5,0,9.81,6,Allowed_With_Citation,5,74.43,Medium
129129,STEM,Senior,3.815,0.49,Debugging/Troubleshooting,Beginner,3,0,17.34,2,Actively_Encouraged,4,87.95,Low
122068,Arts,Graduate,3.081,2.36,Direct_Answer_Generation,Intermediate,3,0,6.75,1,Actively_Encouraged,4,63.06,Low
103929,Business,Freshman,3.511,7.55,Debugging/Troubleshooting,Advanced,3,0,6.12,5,Allowed_With_Citation,3,100.0,Low
124338,Humanities,Graduate,3.097,9.19,Copywriting/Drafting,Intermediate,2,1,3.32,4,Allowed_With_Citation,2,77.79,Medium
105849,Humanities,Sophomore,3.04,4.54,Copywriting/Drafting,Intermediate,2,0,12.2,1,Allowed_With_Citation,1,76.4,Medium
119203,Arts,Junior,3.591,5.6,Ideation,Intermediate,3,1,18.56,2,Actively_Encouraged,5,74.17,Low
136128,STEM,Graduate,2.969,40.0,Summarizing_Reading,Intermediate,1,1,3.97,8,Allowed_With_Citation,9,69.94,High
107723,STEM,Freshman,1.886,4.05,Ideation,Advanced,4,1,18.03,1,Allowed_With_Citation,1,83.18,Medium
140216,Humanities,Junior,2.358,5.71,Copywriting/Drafting,Advanced,4,0,14.9,4,Allowed_With_Citation,1,84.28,Low
129457,STEM,Senior,3.271,14.53,Direct_Answer_Generation,Intermediate,3,1,9.17,3,Strict_Ban,5,64.97,Medium
144533,Humanities,Senior,3.419,6.23,Direct_Answer_Generation,Beginner,3,0,17.35,5,Strict_Ban,5,74.16,Low
120842,Medical,Senior,3.858,9.92,Summarizing_Reading,Intermediate,3,1,4.76,4,Actively_Encouraged,5,98.19,Low
116224,Business,Freshman,3.717,4.06,Ideation,Beginner,2,1,13.61,4,Allowed_With_Citation,3,81.32,High
113955,Medical,Sophomore,3.466,9.33,Summarizing_Reading,Intermediate,1,1,13.01,5,Allowed_With_Citation,6,95.04,Low
122120,Arts,Senior,3.088,10.14,Direct_Answer_Generation,Intermediate,3,1,11.61,3,Strict_Ban,8,73.31,High
141836,Business,Junior,2.639,14.8,Ideation,Intermediate,1,0,9.39,3,Strict_Ban,8,64.18,Medium
110388,Medical,Freshman,3.54,2.88,Copywriting/Drafting,Beginner,1,1,12.89,4,Strict_Ban,5,69.73,Low
135493,STEM,Sophomore,2.959,0.54,Debugging/Troubleshooting,Advanced,4,1,21.22,3,Allowed_With_Citation,3,90.75,Medium
144875,STEM,Sophomore,3.283,6.51,Debugging/Troubleshooting,Beginner,2,1,5.89,5,Allowed_With_Citation,6,77.55,Medium
107107,STEM,Graduate,2.668,22.36,Ideation,Intermediate,3,1,7.75,5,Allowed_With_Citation,4,61.9,High
107781,Humanities,Graduate,3.712,3.35,Copywriting/Drafting,Beginner,3,1,7.95,4,Strict_Ban,5,100.0,High
111048,Humanities,Sophomore,3.199,1.52,Ideation,Intermediate,3,1,4.1,3,Allowed_With_Citation,1,83.51,Low
100155,Medical,Freshman,3.661,1.52,Summarizing_Reading,Intermediate,3,0,8.0,3,Strict_Ban,2,48.59,Medium
100311,Humanities,Freshman,2.806,8.83,Debugging/Troubleshooting,Advanced,3,1,14.11,1,Actively_Encouraged,3,97.27,Low
117120,STEM,Junior,3.185,12.37,Debugging/Troubleshooting,Beginner,2,1,8.13,3,Actively_Encouraged,3,55.88,Medium
105944,Medical,Graduate,1.697,1.05,Direct_Answer_Generation,Beginner,1,1,9.24,2,Allowed_With_Citation,7,50.19,High
135487,STEM,Senior,3.268,21.26,Summarizing_Reading,Intermediate,4,0,10.93,4,Strict_Ban,8,61.9,Medium
140859,Arts,Freshman,2.27,4.89,Copywriting/Drafting,Beginner,1,0,5.85,5,Allowed_With_Citation,6,43.25,Medium
147194,Arts,Junior,3.523,0.89,Copywriting/Drafting,Beginner,1,0,10.74,2,Allowed_With_Citation,6,74.14,Medium
120991,Business,Junior,2.595,8.21,Debugging/Troubleshooting,Advanced,5,0,6.34,3,Actively_Encouraged,1,83.69,High
115471,STEM,Sophomore,3.196,6.71,Summarizing_Reading,Advanced,3,0,13.82,1,Allowed_With_Citation,4,65.93,Low
100173,Business,Freshman,2.624,0.11,Summarizing_Reading,Advanced,3,0,10.56,3,Allowed_With_Citation,7,71.53,Medium
143573,STEM,Sophomore,3.338,10.23,Debugging/Troubleshooting,Advanced,5,1,10.46,6,Actively_Encouraged,9,98.08,Low
144729,Business,Sophomore,3.659,5.56,Direct_Answer_Generation,Intermediate,1,0,10.97,4,Strict_Ban,6,61.37,Low
134209,STEM,Freshman,2.554,4.76,Debugging/Troubleshooting,Beginner,2,0,10.1,4,Allowed_With_Citation,2,65.65,Medium
142432,STEM,Freshman,3.437,40.0,Debugging/Troubleshooting,Advanced,4,0,16.61,8,Allowed_With_Citation,7,80.34,High
137776,Medical,Freshman,2.784,1.15,Summarizing_Reading,Advanced,4,0,7.84,1,Allowed_With_Citation,2,67.48,Low
140324,Arts,Junior,2.534,5.67,Copywriting/Drafting,Beginner,2,0,12.17,4,Actively_Encouraged,1,71.21,Medium
127238,Humanities,Senior,2.078,9.09,Direct_Answer_Generation,Beginner,2,1,5.45,2,Allowed_With_Citation,1,85.47,High
130906,Arts,Graduate,3.02,5.72,Direct_Answer_Generation,Beginner,3,0,9.85,1,Allowed_With_Citation,6,67.95,Medium
149214,Arts,Senior,3.207,9.59,Copywriting/Drafting,Intermediate,2,0,21.28,6,Allowed_With_Citation,5,66.74,High
104418,STEM,Freshman,2.458,2.36,Debugging/Troubleshooting,Intermediate,4,0,7.21,4,Actively_Encouraged,5,74.77,Medium
145682,Humanities,Senior,3.281,0.67,Direct_Answer_Generation,Beginner,1,0,5.11,1,Allowed_With_Citation,4,83.65,High
113438,Arts,Junior,3.154,5.99,Ideation,Beginner,2,1,15.85,4,Strict_Ban,4,70.33,Low
107544,Medical,Graduate,3.118,15.82,Debugging/Troubleshooting,Advanced,4,0,17.82,4,Actively_Encouraged,2,100.0,Medium
128114,Medical,Freshman,3.824,2.19,Copywriting/Drafting,Intermediate,3,1,9.87,3,Actively_Encouraged,3,57.8,Low
121096,STEM,Senior,3.322,23.9,Direct_Answer_Generation,Advanced,3,1,5.21,9,Allowed_With_Citation,2,59.71,High
103179,Arts,Graduate,2.652,1.46,Copywriting/Drafting,Intermediate,1,0,13.52,4,Allowed_With_Citation,6,84.37,Medium
100870,Medical,Freshman,3.328,0.23,Summarizing_Reading,Intermediate,4,0,12.06,2,Actively_Encouraged,3,80.07,Low
136398,STEM,Graduate,3.521,24.71,Direct_Answer_Generation,Intermediate,4,0,6.88,5,Allowed_With_Citation,7,69.05,High
145837,STEM,Junior,2.612,31.89,Debugging/Troubleshooting,Beginner,1,1,13.08,10,Actively_Encouraged,6,59.68,High
142373,Business,Senior,3.342,0.86,Debugging/Troubleshooting,Intermediate,1,0,14.13,2,Allowed_With_Citation,5,68.35,Medium
106411,STEM,Senior,3.206,5.99,Debugging/Troubleshooting,Beginner,3,0,11.3,4,Actively_Encouraged,5,60.07,Medium
139197,STEM,Freshman,2.885,24.53,Debugging/Troubleshooting,Beginner,1,1,9.27,8,Actively_Encouraged,5,77.78,High
104908,STEM,Freshman,3.178,7.24,Debugging/Troubleshooting,Beginner,2,0,8.7,6,Strict_Ban,2,66.65,Medium
108672,STEM,Sophomore,2.952,1.69,Debugging/Troubleshooting,Intermediate,3,1,7.04,1,Allowed_With_Citation,2,41.69,Low
145988,Medical,Senior,2.53,4.06,Debugging/Troubleshooting,Beginner,1,0,16.58,5,Allowed_With_Citation,3,69.97,Low
147559,Arts,Freshman,2.38,3.45,Summarizing_Reading,Beginner,3,0,21.93,4,Allowed_With_Citation,4,89.73,Medium
123705,Medical,Senior,2.811,5.13,Summarizing_Reading,Intermediate,1,0,11.47,3,Allowed_With_Citation,1,90.66,High
131891,STEM,Senior,2.544,0.77,Summarizing_Reading,Advanced,5,1,5.49,4,Allowed_With_Citation,3,100.0,Medium
121185,Humanities,Graduate,2.796,33.41,Copywriting/Drafting,Advanced,4,1,4.27,8,Allowed_With_Citation,7,80.02,High
119851,Humanities,Junior,3.406,0.5,Copywriting/Drafting,Beginner,1,0,12.19,1,Allowed_With_Citation,2,67.1,Medium
137231,Business,Freshman,3.494,6.46,Ideation,Beginner,2,0,10.17,4,Actively_Encouraged,4,73.14,Low
105775,STEM,Sophomore,3.901,0.68,Ideation,Intermediate,3,0,12.29,2,Allowed_With_Citation,3,82.88,Medium
111427,STEM,Junior,3.853,1.7,Copywriting/Drafting,Intermediate,3,0,10.94,4,Strict_Ban,4,78.64,Low
130580,Business,Junior,2.29,5.58,Ideation,Beginner,1,0,18.55,5,Actively_Encouraged,1,45.35,Medium
131845,Business,Freshman,1.975,21.43,Direct_Answer_Generation,Intermediate,4,1,10.74,5,Strict_Ban,9,53.08,High
120982,Arts,Graduate,2.771,29.29,Ideation,Intermediate,4,0,6.38,8,Allowed_With_Citation,4,63.35,High
125140,Medical,Senior,2.88,2.69,Summarizing_Reading,Beginner,1,1,9.25,2,Allowed_With_Citation,2,66.16,High
147270,Humanities,Junior,2.73,5.8,Summarizing_Reading,Intermediate,5,1,15.37,4,Allowed_With_Citation,2,42.04,Medium
100022,STEM,Senior,3.529,4.91,Debugging/Troubleshooting,Beginner,1,0,15.78,2,Allowed_With_Citation,6,67.56,Low
128835,Business,Senior,2.774,12.25,Debugging/Troubleshooting,Beginner,2,1,6.57,5,Allowed_With_Citation,4,67.82,Medium
143790,Arts,Freshman,3.551,11.02,Copywriting/Drafting,Intermediate,2,0,11.53,5,Strict_Ban,6,77.22,Medium
131751,STEM,Freshman,2.83,5.26,Debugging/Troubleshooting,Advanced,3,0,16.3,5,Allowed_With_Citation,3,99.9,Medium
131121,Medical,Junior,3.53,8.46,Direct_Answer_Generation,Beginner,3,0,1.0,3,Strict_Ban,8,60.23,Medium
144305,Humanities,Junior,2.587,11.45,Copywriting/Drafting,Advanced,3,0,8.93,3,Allowed_With_Citation,5,68.53,High
134959,STEM,Freshman,3.469,3.75,Debugging/Troubleshooting,Beginner,1,1,5.58,5,Allowed_With_Citation,4,54.27,Low
149232,Humanities,Freshman,3.364,17.52,Ideation,Beginner,2,1,13.37,6,Strict_Ban,6,88.7,Medium
143865,STEM,Senior,2.691,15.1,Debugging/Troubleshooting,Intermediate,4,0,13.04,3,Strict_Ban,3,87.34,High
130290,Arts,Senior,3.088,1.65,Direct_Answer_Generation,Intermediate,3,0,6.55,2,Actively_Encouraged,4,68.57,High
105168,STEM,Graduate,2.759,0.79,Debugging/Troubleshooting,Advanced,5,0,12.62,4,Allowed_With_Citation,7,77.51,Medium
125114,Business,Senior,3.289,6.23,Ideation,Beginner,3,1,17.42,4,Actively_Encouraged,3,85.22,Medium
119433,Humanities,Senior,3.432,1.39,Ideation,Beginner,1,1,16.15,2,Actively_Encouraged,4,71.87,Low
122711,STEM,Freshman,3.227,2.15,Summarizing_Reading,Intermediate,2,0,6.36,2,Allowed_With_Citation,3,60.17,Low
105514,Business,Sophomore,3.154,1.49,Direct_Answer_Generation,Beginner,2,0,4.74,2,Strict_Ban,3,77.97,Medium
119400,Humanities,Graduate,3.237,6.24,Debugging/Troubleshooting,Beginner,3,0,8.67,5,Strict_Ban,5,57.85,Low
109613,Medical,Junior,2.357,12.34,Summarizing_Reading,Advanced,5,1,11.31,3,Actively_Encouraged,2,79.84,High
142290,Business,Junior,3.31,6.67,Ideation,Beginner,2,1,19.17,2,Allowed_With_Citation,4,47.25,Medium
142005,Medical,Sophomore,2.987,6.99,Direct_Answer_Generation,Intermediate,4,0,9.31,2,Allowed_With_Citation,6,88.31,Medium
117268,Business,Senior,3.153,12.24,Summarizing_Reading,Intermediate,2,1,5.4,3,Actively_Encouraged,3,83.19,High
117655,STEM,Sophomore,3.555,11.36,Debugging/Troubleshooting,Intermediate,2,0,1.0,2,Strict_Ban,5,73.04,High
100045,STEM,Junior,3.013,14.47,Debugging/Troubleshooting,Intermediate,3,0,9.36,4,Allowed_With_Citation,7,62.75,Low
109683,Humanities,Junior,3.02,3.86,Direct_Answer_Generation,Advanced,3,1,9.73,2,Actively_Encouraged,5,79.22,Medium
111436,Business,Graduate,2.931,8.16,Ideation,Advanced,5,1,5.05,3,Allowed_With_Citation,7,63.46,High
132411,Medical,Freshman,2.199,0.13,Debugging/Troubleshooting,Intermediate,4,0,18.1,3,Allowed_With_Citation,2,68.72,Low
128805,Medical,Freshman,3.819,1.89,Summarizing_Reading,Advanced,4,1,7.82,2,Allowed_With_Citation,4,65.22,Low
133706,Business,Sophomore,3.338,0.37,Summarizing_Reading,Beginner,2,0,17.95,5,Strict_Ban,6,80.12,Medium
100618,STEM,Graduate,2.614,15.05,Copywriting/Drafting,Advanced,3,1,15.55,7,Allowed_With_Citation,3,73.05,High
135466,Business,Freshman,2.853,23.47,Ideation,Advanced,3,1,10.63,5,Allowed_With_Citation,8,70.64,Medium
135973,Humanities,Senior,3.347,5.47,Direct_Answer_Generation,Intermediate,3,0,11.73,6,Allowed_With_Citation,6,64.28,Medium
141420,STEM,Graduate,1.647,25.83,Ideation,Advanced,4,0,12.01,8,Allowed_With_Citation,7,75.54,High
103141,Humanities,Graduate,2.694,13.15,Debugging/Troubleshooting,Intermediate,3,1,16.56,5,Strict_Ban,9,59.77,Medium
143856,Medical,Junior,2.949,7.06,Debugging/Troubleshooting,Advanced,5,0,8.99,4,Allowed_With_Citation,4,92.01,Medium
147030,Medical,Senior,3.684,4.54,Direct_Answer_Generation,Intermediate,2,1,10.48,6,Allowed_With_Citation,1,57.38,Low
140827,Humanities,Senior,2.853,1.29,Debugging/Troubleshooting,Beginner,1,0,4.94,1,Actively_Encouraged,1,65.77,Medium
109641,Humanities,Junior,3.718,1.87,Ideation,Beginner,2,1,13.77,4,Actively_Encouraged,1,68.44,Low
110342,Business,Graduate,3.49,2.5,Direct_Answer_Generation,Beginner,3,0,14.65,1,Actively_Encouraged,4,84.9,Medium
114026,Humanities,Junior,2.083,0.45,Direct_Answer_Generation,Advanced,4,1,3.81,1,Allowed_With_Citation,5,85.89,Low
118768,Humanities,Sophomore,2.993,1.56,Copywriting/Drafting,Intermediate,3,1,13.81,5,Allowed_With_Citation,5,75.79,Medium
137446,Humanities,Freshman,3.189,4.85,Copywriting/Drafting,Advanced,4,0,5.5,3,Actively_Encouraged,1,57.85,Medium
127452,Humanities,Junior,3.499,6.68,Summarizing_Reading,Intermediate,5,0,5.99,4,Allowed_With_Citation,5,69.42,Medium
149257,Medical,Freshman,3.388,38.0,Ideation,Intermediate,1,1,9.52,5,Allowed_With_Citation,5,90.02,High
136912,Medical,Graduate,3.212,0.66,Summarizing_Reading,Advanced,3,1,15.04,4,Allowed_With_Citation,5,86.35,Low
126781,Business,Freshman,3.657,1.83,Debugging/Troubleshooting,Beginner,2,1,10.84,1,Allowed_With_Citation,1,77.36,Medium
137480,Business,Junior,2.209,1.08,Summarizing_Reading,Intermediate,2,0,11.59,3,Allowed_With_Citation,4,80.58,Low
103292,Medical,Freshman,3.602,2.18,Summarizing_Reading,Intermediate,2,0,2.29,3,Allowed_With_Citation,3,69.34,Low
116337,Humanities,Sophomore,3.653,20.3,Ideation,Intermediate,1,0,9.79,3,Allowed_With_Citation,4,76.82,High
146888,STEM,Sophomore,2.087,6.75,Debugging/Troubleshooting,Beginner,2,1,13.73,3,Allowed_With_Citation,2,67.12,High
140495,Business,Freshman,3.113,8.45,Debugging/Troubleshooting,Intermediate,4,0,15.25,5,Allowed_With_Citation,4,82.61,Medium
131141,STEM,Senior,2.278,11.1,Debugging/Troubleshooting,Intermediate,3,0,17.23,1,Allowed_With_Citation,2,81.83,Medium
105807,Humanities,Senior,3.579,0.7,Summarizing_Reading,Beginner,2,0,4.03,3,Actively_Encouraged,3,74.9,Medium
132171,STEM,Senior,2.718,40.0,Debugging/Troubleshooting,Advanced,3,0,6.36,9,Allowed_With_Citation,6,77.34,High
117437,Humanities,Freshman,2.974,17.3,Debugging/Troubleshooting,Beginner,3,1,2.59,5,Actively_Encouraged,1,84.0,High
124126,Business,Freshman,2.791,40.0,Debugging/Troubleshooting,Beginner,2,0,2.07,10,Strict_Ban,10,75.44,High
122559,Humanities,Junior,2.598,3.6,Ideation,Beginner,1,0,10.03,1,Allowed_With_Citation,4,65.98,Low
103487,Humanities,Freshman,3.433,4.67,Summarizing_Reading,Beginner,3,0,19.36,2,Actively_Encouraged,1,60.21,Low
148842,Business,Junior,2.724,0.69,Debugging/Troubleshooting,Intermediate,2,1,16.4,3,Allowed_With_Citation,5,65.06,Medium
127494,STEM,Sophomore,2.45,14.64,Debugging/Troubleshooting,Intermediate,5,1,4.11,6,Strict_Ban,4,77.97,Medium
109847,Arts,Freshman,1.993,6.55,Copywriting/Drafting,Beginner,2,0,15.03,5,Actively_Encouraged,3,60.25,Low
144253,STEM,Sophomore,3.008,1.37,Debugging/Troubleshooting,Beginner,1,0,12.78,2,Actively_Encouraged,2,63.18,Medium
115970,Business,Graduate,2.73,6.33,Debugging/Troubleshooting,Advanced,3,0,4.77,2,Actively_Encouraged,3,94.77,Medium
123731,Medical,Sophomore,3.334,6.72,Direct_Answer_Generation,Intermediate,1,1,11.97,6,Actively_Encouraged,5,74.38,Medium
122927,STEM,Senior,3.349,3.08,Copywriting/Drafting,Intermediate,2,0,9.84,3,Allowed_With_Citation,5,81.85,Low
147900,Humanities,Freshman,3.72,1.14,Copywriting/Drafting,Beginner,2,1,11.7,2,Strict_Ban,5,80.72,Medium
148087,Humanities,Graduate,3.125,1.16,Copywriting/Drafting,Beginner,2,0,3.92,2,Actively_Encouraged,2,55.21,Medium
132938,Arts,Freshman,3.718,17.12,Direct_Answer_Generation,Advanced,3,1,12.24,6,Allowed_With_Citation,6,100.0,Medium
126879,Business,Sophomore,3.923,20.29,Ideation,Beginner,3,0,7.78,6,Actively_Encouraged,3,63.46,Low
100983,STEM,Sophomore,3.587,11.14,Debugging/Troubleshooting,Advanced,3,1,10.98,4,Allowed_With_Citation,2,84.89,Low
111154,Humanities,Senior,3.927,4.94,Direct_Answer_Generation,Beginner,3,0,5.89,2,Strict_Ban,4,93.57,Low
125805,Business,Senior,3.168,5.16,Ideation,Intermediate,3,0,17.13,2,Allowed_With_Citation,2,70.78,Medium
127182,Business,Junior,3.8,0.22,Ideation,Beginner,2,1,4.05,2,Actively_Encouraged,5,77.09,Medium
104760,Medical,Freshman,2.972,11.0,Summarizing_Reading,Beginner,2,0,4.2,1,Strict_Ban,4,46.26,Medium
140342,Humanities,Graduate,3.742,7.06,Copywriting/Drafting,Beginner,1,1,7.87,4,Allowed_With_Citation,4,74.91,Medium
125449,STEM,Graduate,3.511,0.96,Summarizing_Reading,Advanced,4,0,15.27,2,Allowed_With_Citation,7,74.75,Low
100683,STEM,Senior,3.543,0.42,Summarizing_Reading,Intermediate,1,0,21.69,1,Strict_Ban,3,88.81,Low
117964,Humanities,Freshman,3.293,1.78,Copywriting/Drafting,Intermediate,4,1,13.67,1,Allowed_With_Citation,4,86.39,Low
129113,STEM,Graduate,3.463,6.44,Direct_Answer_Generation,Intermediate,3,0,20.01,2,Actively_Encouraged,4,84.79,Low
130486,Business,Sophomore,3.33,5.56,Ideation,Advanced,5,1,6.46,1,Allowed_With_Citation,2,74.25,Low
104242,Humanities,Senior,2.399,10.67,Debugging/Troubleshooting,Intermediate,3,0,9.55,3,Strict_Ban,5,67.6,Medium
119313,STEM,Graduate,3.374,0.59,Ideation,Beginner,2,1,11.1,2,Actively_Encouraged,5,67.67,Low
140168,STEM,Senior,2.81,7.62,Debugging/Troubleshooting,Advanced,4,1,6.84,3,Allowed_With_Citation,3,100.0,High
144433,STEM,Senior,2.425,0.36,Summarizing_Reading,Intermediate,3,0,14.58,1,Strict_Ban,5,70.73,Medium
132640,Medical,Senior,3.633,3.18,Direct_Answer_Generation,Intermediate,3,0,9.92,3,Strict_Ban,1,65.9,Medium
145125,Business,Freshman,3.809,3.74,Ideation,Advanced,3,0,3.39,2,Allowed_With_Citation,2,98.25,Low
113114,Humanities,Junior,3.827,3.3,Ideation,Intermediate,3,0,13.86,3,Strict_Ban,1,89.17,Medium
123908,Business,Senior,2.633,5.37,Copywriting/Drafting,Intermediate,2,0,7.67,4,Strict_Ban,7,74.44,Medium
105362,STEM,Graduate,3.192,3.9,Debugging/Troubleshooting,Beginner,3,0,8.43,3,Strict_Ban,5,76.7,Low
